% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2	ccId
2.247	1	2	225	8	1	28	2196	0	0	0
2.248	1	1	225	9	2	28	2196	0	0	0
2.249	1	2	225	10	1	28	2196	0	0	0
2.25	1	1	226	1	2	28	2196	0	0	0
2.251	1	2	226	2	1	28	2196	0	0	0
2.252	1	1	226	3	2	28	2196	0	0	0
2.253	1	2	226	4	1	28	2196	0	0	0
2.254	1	1	226	5	2	28	2196	0	0	0
2.255	1	2	226	6	1	28	2196	0	0	0
2.256	1	1	226	7	2	28	2196	0	0	0
2.257	1	2	226	8	1	28	2196	0	0	0
2.258	1	1	226	9	2	28	2196	0	0	0
2.259	1	2	226	10	1	28	2196	0	0	0
2.26	1	1	227	1	2	28	2196	0	0	0
2.261	1	2	227	2	1	28	2196	0	0	0
2.262	1	1	227	3	2	28	2196	0	0	0
2.263	1	2	227	4	1	28	2196	0	0	0
2.264	1	1	227	5	2	28	2196	0	0	0
2.265	1	2	227	6	1	28	2196	0	0	0
2.266	1	1	227	7	2	28	2196	0	0	0
2.267	1	2	227	8	1	28	2196	0	0	0
2.268	1	1	227	9	2	28	2196	0	0	0
2.269	1	2	227	10	1	28	2196	0	0	0
2.27	1	1	228	1	2	28	2196	0	0	0
2.271	1	2	228	2	1	28	2196	0	0	0
2.272	1	1	228	3	2	28	2196	0	0	0
2.273	1	2	228	4	1	28	2196	0	0	0
2.274	1	1	228	5	2	28	2196	0	0	0
2.275	1	2	228	6	1	28	2196	0	0	0
2.276	1	1	228	7	2	28	2196	0	0	0
2.277	1	2	228	8	1	28	2196	0	0	0
2.278	1	1	228	9	2	28	2196	0	0	0
2.279	1	2	228	10	1	28	2196	0	0	0
2.28	1	1	229	1	2	28	2196	0	0	0
2.281	1	2	229	2	1	28	2196	0	0	0
2.282	1	1	229	3	2	28	2196	0	0	0
2.283	1	2	229	4	1	28	2196	0	0	0
2.284	1	1	229	5	2	28	2196	0	0	0
2.285	1	2	229	6	1	28	2196	0	0	0
2.286	1	1	229	7	2	28	2196	0	0	0
2.287	1	2	229	8	1	28	2196	0	0	0
2.288	1	1	229	9	2	28	2196	0	0	0
2.289	1	2	229	10	1	28	2196	0	0	0
2.29	1	1	230	1	2	28	2196	0	0	0
2.291	1	2	230	2	1	28	2196	0	0	0
2.292	1	1	230	3	2	28	2196	0	0	0
2.293	1	2	230	4	1	28	2196	0	0	0
2.294	1	1	230	5	2	28	2196	0	0	0
2.295	1	2	230	6	1	28	2196	0	0	0
2.296	1	1	230	7	2	28	2196	0	0	0
2.297	1	2	230	8	1	28	2196	0	0	0
2.298	1	1	230	9	2	28	2196	0	0	0
2.299	1	2	230	10	1	28	2196	0	0	0
2.3	1	1	231	1	2	28	2196	0	0	0
2.301	1	2	231	2	1	28	2196	0	0	0
2.302	1	1	231	3	2	28	2196	0	0	0
2.303	1	2	231	4	1	28	2196	0	0	0
2.304	1	1	231	5	2	28	2196	0	0	0
2.305	1	2	231	6	1	28	2196	0	0	0
2.306	1	1	231	7	2	28	2196	0	0	0
2.307	1	2	231	8	1	28	2196	0	0	0
2.308	1	1	231	9	2	28	2196	0	0	0
2.309	1	2	231	10	1	28	2196	0	0	0
2.31	1	1	232	1	2	28	2196	0	0	0
2.311	1	2	232	2	1	28	2196	0	0	0
2.312	1	1	232	3	2	28	2196	0	0	0
2.313	1	2	232	4	1	28	2196	0	0	0
2.314	1	1	232	5	2	28	2196	0	0	0
2.315	1	2	232	6	1	28	2196	0	0	0
2.316	1	1	232	7	2	28	2196	0	0	0
2.317	1	2	232	8	1	28	2196	0	0	0
2.318	1	1	232	9	2	28	2196	0	0	0
2.319	1	2	232	10	1	28	2196	0	0	0
2.32	1	1	233	1	2	28	2196	0	0	0
2.321	1	2	233	2	1	28	2196	0	0	0
2.322	1	1	233	3	2	28	2196	0	0	0
2.323	1	2	233	4	1	28	2196	0	0	0
2.324	1	1	233	5	2	28	2196	0	0	0
2.325	1	2	233	6	1	28	2196	0	0	0
2.326	1	1	233	7	2	28	2196	0	0	0
2.327	1	2	233	8	1	28	2196	0	0	0
2.328	1	1	233	9	2	28	2196	0	0	0
2.329	1	2	233	10	1	28	2196	0	0	0
2.33	1	1	234	1	2	28	2196	0	0	0
2.331	1	2	234	2	1	28	2196	0	0	0
2.332	1	1	234	3	2	28	2196	0	0	0
2.333	1	2	234	4	1	28	2196	0	0	0
2.334	1	1	234	5	2	28	2196	0	0	0
2.335	1	2	234	6	1	28	2196	0	0	0
2.336	1	1	234	7	2	28	2196	0	0	0
2.337	1	2	234	8	1	28	2196	0	0	0
2.338	1	1	234	9	2	28	2196	0	0	0
2.339	1	2	234	10	1	28	2196	0	0	0
2.34	1	1	235	1	2	28	2196	0	0	0
2.341	1	2	235	2	1	28	2196	0	0	0
2.342	1	1	235	3	2	28	2196	0	0	0
2.343	1	2	235	4	1	28	2196	0	0	0
2.344	1	1	235	5	2	28	2196	0	0	0
2.345	1	2	235	6	1	28	2196	0	0	0
2.346	1	1	235	7	2	28	2196	0	0	0
2.347	1	2	235	8	1	28	2196	0	0	0
2.348	1	1	235	9	2	28	2196	0	0	0
2.349	1	2	235	10	1	28	2196	0	0	0
2.35	1	1	236	1	2	28	2196	0	0	0
2.351	1	2	236	2	1	28	2196	0	0	0
2.352	1	1	236	3	2	28	2196	0	0	0
2.353	1	2	236	4	1	28	2196	0	0	0
2.354	1	1	236	5	2	28	2196	0	0	0
2.355	1	2	236	6	1	28	2196	0	0	0
2.356	1	1	236	7	2	28	2196	0	0	0
2.357	1	2	236	8	1	28	2196	0	0	0
2.358	1	1	236	9	2	28	2196	0	0	0
2.359	1	2	236	10	1	28	2196	0	0	0
2.36	1	1	237	1	2	28	2196	0	0	0
2.361	1	2	237	2	1	28	2196	0	0	0
2.362	1	1	237	3	2	28	2196	0	0	0
2.363	1	2	237	4	1	28	2196	0	0	0
2.364	1	1	237	5	2	28	2196	0	0	0
2.365	1	2	237	6	1	28	2196	0	0	0
2.366	1	1	237	7	2	28	2196	0	0	0
2.367	1	2	237	8	1	28	2196	0	0	0
2.368	1	1	237	9	2	28	2196	0	0	0
2.369	1	2	237	10	1	28	2196	0	0	0
2.37	1	1	238	1	2	28	2196	0	0	0
2.371	1	2	238	2	1	28	2196	0	0	0
2.372	1	1	238	3	2	28	2196	0	0	0
2.373	1	2	238	4	1	28	2196	0	0	0
2.374	1	1	238	5	2	28	2196	0	0	0
2.375	1	2	238	6	1	28	2196	0	0	0
2.376	1	1	238	7	2	28	2196	0	0	0
2.377	1	2	238	8	1	28	2196	0	0	0
2.378	1	1	238	9	2	28	2196	0	0	0
2.379	1	2	238	10	1	28	2196	0	0	0
2.38	1	1	239	1	2	28	2196	0	0	0
2.381	1	2	239	2	1	28	2196	0	0	0
2.382	1	1	239	3	2	28	2196	0	0	0
2.383	1	2	239	4	1	28	2196	0	0	0
2.384	1	1	239	5	2	28	2196	0	0	0
2.385	1	2	239	6	1	28	2196	0	0	0
2.386	1	1	239	7	2	28	2196	0	0	0
2.387	1	2	239	8	1	28	2196	0	0	0
2.388	1	1	239	9	2	28	2196	0	0	0
2.389	1	2	239	10	1	28	2196	0	0	0
2.39	1	1	240	1	2	28	2196	0	0	0
2.391	1	2	240	2	1	28	2196	0	0	0
2.392	1	1	240	3	2	28	2196	0	0	0
2.393	1	2	240	4	1	28	2196	0	0	0
2.394	1	1	240	5	2	28	2196	0	0	0
2.395	1	2	240	6	1	28	2196	0	0	0
2.396	1	1	240	7	2	28	2196	0	0	0
2.397	1	2	240	8	1	28	2196	0	0	0
2.398	1	1	240	9	2	28	2196	0	0	0
2.399	1	2	240	10	1	28	2196	0	0	0
2.4	1	1	241	1	2	28	2196	0	0	0
2.401	1	2	241	2	1	28	2196	0	0	0
2.402	1	1	241	3	2	28	2196	0	0	0
2.403	1	2	241	4	1	28	2196	0	0	0
2.404	1	1	241	5	2	28	2196	0	0	0
2.405	1	2	241	6	1	28	2196	0	0	0
2.406	1	1	241	7	2	28	2196	0	0	0
2.407	1	2	241	8	1	28	2196	0	0	0
2.408	1	1	241	9	2	28	2196	0	0	0
2.409	1	2	241	10	1	28	2196	0	0	0
2.41	1	1	242	1	2	28	2196	0	0	0
2.411	1	2	242	2	1	28	2196	0	0	0
2.412	1	1	242	3	2	28	2196	0	0	0
2.413	1	2	242	4	1	28	2196	0	0	0
2.414	1	1	242	5	2	28	2196	0	0	0
2.415	1	2	242	6	1	28	2196	0	0	0
2.416	1	1	242	7	2	28	2196	0	0	0
2.417	1	2	242	8	1	28	2196	0	0	0
2.418	1	1	242	9	2	28	2196	0	0	0
2.419	1	2	242	10	1	28	2196	0	0	0
2.42	1	1	243	1	2	28	2196	0	0	0
2.421	1	2	243	2	1	28	2196	0	0	0
2.422	1	1	243	3	2	28	2196	0	0	0
2.423	1	2	243	4	1	28	2196	0	0	0
2.424	1	1	243	5	2	28	2196	0	0	0
2.425	1	2	243	6	1	28	2196	0	0	0
2.426	1	1	243	7	2	28	2196	0	0	0
2.427	1	2	243	8	1	28	2196	0	0	0
2.428	1	1	243	9	2	28	2196	0	0	0
2.429	1	2	243	10	1	28	2196	0	0	0
2.43	1	1	244	1	2	28	2196	0	0	0
2.431	1	2	244	2	1	28	2196	0	0	0
2.432	1	1	244	3	2	28	2196	0	0	0
2.433	1	2	244	4	1	28	2196	0	0	0
2.434	1	1	244	5	2	28	2196	0	0	0
2.435	1	2	244	6	1	28	2196	0	0	0
2.436	1	1	244	7	2	28	2196	0	0	0
2.437	1	2	244	8	1	28	2196	0	0	0
2.438	1	1	244	9	2	28	2196	0	0	0
2.439	1	2	244	10	1	28	2196	0	0	0
2.44	1	1	245	1	2	28	2196	0	0	0
2.441	1	2	245	2	1	28	2196	0	0	0
2.442	1	1	245	3	2	28	2196	0	0	0
2.443	1	2	245	4	1	28	2196	0	0	0
2.444	1	1	245	5	2	28	2196	0	0	0
2.445	1	2	245	6	1	28	2196	0	0	0
2.446	1	1	245	7	2	28	2196	0	0	0
2.447	1	2	245	8	1	28	2196	0	0	0
2.448	1	1	245	9	2	28	2196	0	0	0
2.449	1	2	245	10	1	28	2196	0	0	0
2.45	1	1	246	1	2	28	2196	0	0	0
2.451	1	2	246	2	1	28	2196	0	0	0
2.452	1	1	246	3	2	28	2196	0	0	0
2.453	1	2	246	4	1	28	2196	0	0	0
2.454	1	1	246	5	2	28	2196	0	0	0
2.455	1	2	246	6	1	28	2196	0	0	0
2.456	1	1	246	7	2	28	2196	0	0	0
2.457	1	2	246	8	1	28	2196	0	0	0
2.458	1	1	246	9	2	28	2196	0	0	0
2.459	1	2	246	10	1	28	2196	0	0	0
2.46	1	1	247	1	2	28	2196	0	0	0
2.461	1	2	247	2	1	28	2196	0	0	0
2.462	1	1	247	3	2	28	2196	0	0	0
2.463	1	2	247	4	1	28	2196	0	0	0
2.464	1	1	247	5	2	28	2196	0	0	0
2.465	1	2	247	6	1	28	2196	0	0	0
2.466	1	1	247	7	2	28	2196	0	0	0
2.467	1	2	247	8	1	28	2196	0	0	0
2.468	1	1	247	9	2	28	2196	0	0	0
2.469	1	2	247	10	1	28	2196	0	0	0
2.47	1	1	248	1	2	28	2196	0	0	0
2.471	1	2	248	2	1	28	2196	0	0	0
2.472	1	1	248	3	2	28	2196	0	0	0
2.473	1	2	248	4	1	28	2196	0	0	0
2.474	1	1	248	5	2	28	2196	0	0	0
2.475	1	2	248	6	1	28	2196	0	0	0
2.476	1	1	248	7	2	28	2196	0	0	0
2.477	1	2	248	8	1	28	2196	0	0	0
2.478	1	1	248	9	2	28	2196	0	0	0
2.479	1	2	248	10	1	28	2196	0	0	0
2.48	1	1	249	1	2	28	2196	0	0	0
2.481	1	2	249	2	1	28	2196	0	0	0
2.482	1	1	249	3	2	28	2196	0	0	0
2.483	1	2	249	4	1	28	2196	0	0	0
2.484	1	1	249	5	2	28	2196	0	0	0
2.485	1	2	249	6	1	28	2196	0	0	0
2.486	1	1	249	7	2	28	2196	0	0	0
2.487	1	2	249	8	1	28	2196	0	0	0
2.488	1	1	249	9	2	28	2196	0	0	0
2.489	1	2	249	10	1	28	2196	0	0	0
2.49	1	1	250	1	2	28	2196	0	0	0
2.491	1	2	250	2	1	28	2196	0	0	0
2.492	1	1	250	3	2	28	2196	0	0	0
2.493	1	2	250	4	1	28	2196	0	0	0
2.494	1	1	250	5	2	28	2196	0	0	0
2.495	1	2	250	6	1	28	2196	0	0	0
2.496	1	1	250	7	2	28	2196	0	0	0
2.497	1	2	250	8	1	28	2196	0	0	0
2.498	1	1	250	9	2	28	2196	0	0	0
2.499	1	2	250	10	1	28	2196	0	0	0
2.5	1	1	251	1	2	28	2196	0	0	0
2.501	1	2	251	2	1	28	2196	0	0	0
2.502	1	1	251	3	2	28	2196	0	0	0
2.503	1	2	251	4	1	28	2196	0	0	0
2.504	1	1	251	5	2	28	2196	0	0	0
2.505	1	2	251	6	1	28	2196	0	0	0
2.506	1	1	251	7	2	28	2196	0	0	0
2.507	1	2	251	8	1	28	2196	0	0	0
2.508	1	1	251	9	2	28	2196	0	0	0
2.509	1	2	251	10	1	28	2196	0	0	0
2.51	1	1	252	1	2	28	2196	0	0	0
2.511	1	2	252	2	1	28	2196	0	0	0
2.512	1	1	252	3	2	28	2196	0	0	0
2.513	1	2	252	4	1	28	2196	0	0	0
2.514	1	1	252	5	2	28	2196	0	0	0
2.515	1	2	252	6	1	28	2196	0	0	0
2.516	1	1	252	7	2	28	2196	0	0	0
2.517	1	2	252	8	1	28	2196	0	0	0
2.518	1	1	252	9	2	28	2196	0	0	0
2.519	1	2	252	10	1	28	2196	0	0	0
2.52	1	1	253	1	2	28	2196	0	0	0
2.521	1	2	253	2	1	28	2196	0	0	0
2.522	1	1	253	3	2	28	2196	0	0	0
2.523	1	2	253	4	1	28	2196	0	0	0
2.524	1	1	253	5	2	28	2196	0	0	0
2.525	1	2	253	6	1	28	2196	0	0	0
2.526	1	1	253	7	2	28	2196	0	0	0
2.527	1	2	253	8	1	28	2196	0	0	0
2.528	1	1	253	9	2	28	2196	0	0	0
2.529	1	2	253	10	1	28	2196	0	0	0
2.53	1	1	254	1	2	28	2196	0	0	0
2.531	1	2	254	2	1	28	2196	0	0	0
2.532	1	1	254	3	2	28	2196	0	0	0
2.533	1	2	254	4	1	28	2196	0	0	0
2.534	1	1	254	5	2	28	2196	0	0	0
2.535	1	2	254	6	1	28	2196	0	0	0
2.536	1	1	254	7	2	28	2196	0	0	0
2.537	1	2	254	8	1	28	2196	0	0	0
2.538	1	1	254	9	2	28	2196	0	0	0
2.539	1	2	254	10	1	28	2196	0	0	0
2.54	1	1	255	1	2	28	2196	0	0	0
2.541	1	2	255	2	1	28	2196	0	0	0
2.542	1	1	255	3	2	28	2196	0	0	0
2.543	1	2	255	4	1	28	2196	0	0	0
2.544	1	1	255	5	2	28	2196	0	0	0
2.545	1	2	255	6	1	28	2196	0	0	0
2.546	1	1	255	7	2	28	2196	0	0	0
2.547	1	2	255	8	1	28	2196	0	0	0
2.548	1	1	255	9	2	28	2196	0	0	0
2.549	1	2	255	10	1	28	2196	0	0	0
2.55	1	1	256	1	2	28	2196	0	0	0
2.551	1	2	256	2	1	28	2196	0	0	0
2.552	1	1	256	3	2	28	2196	0	0	0
2.553	1	2	256	4	1	28	2196	0	0	0
2.554	1	1	256	5	2	28	2196	0	0	0
2.555	1	2	256	6	1	28	2196	0	0	0
2.556	1	1	256	7	2	28	2196	0	0	0
2.557	1	2	256	8	1	28	2196	0	0	0
2.558	1	1	256	9	2	28	2196	0	0	0
2.559	1	2	256	10	1	28	2196	0	0	0
2.56	1	1	257	1	2	28	2196	0	0	0
2.561	1	2	257	2	1	28	2196	0	0	0
2.562	1	1	257	3	2	28	2196	0	0	0
2.563	1	2	257	4	1	28	2196	0	0	0
2.564	1	1	257	5	2	28	2196	0	0	0
2.565	1	2	257	6	1	28	2196	0	0	0
2.566	1	1	257	7	2	28	2196	0	0	0
2.567	1	2	257	8	1	28	2196	0	0	0
2.568	1	1	257	9	2	28	2196	0	0	0
2.569	1	2	257	10	1	28	2196	0	0	0
2.57	1	1	258	1	2	28	2196	0	0	0
2.571	1	2	258	2	1	28	2196	0	0	0
2.572	1	1	258	3	2	28	2196	0	0	0
2.573	1	2	258	4	1	28	2196	0	0	0
2.574	1	1	258	5	2	28	2196	0	0	0
2.575	1	2	258	6	1	28	2196	0	0	0
2.576	1	1	258	7	2	28	2196	0	0	0
2.577	1	2	258	8	1	28	2196	0	0	0
2.578	1	1	258	9	2	28	2196	0	0	0
2.579	1	2	258	10	1	28	2196	0	0	0
2.58	1	1	259	1	2	28	2196	0	0	0
2.581	1	2	259	2	1	28	2196	0	0	0
2.582	1	1	259	3	2	28	2196	0	0	0
2.583	1	2	259	4	1	28	2196	0	0	0
2.584	1	1	259	5	2	28	2196	0	0	0
2.585	1	2	259	6	1	28	2196	0	0	0
2.586	1	1	259	7	2	28	2196	0	0	0
2.587	1	2	259	8	1	28	2196	0	0	0
2.588	1	1	259	9	2	28	2196	0	0	0
2.589	1	2	259	10	1	28	2196	0	0	0
2.59	1	1	260	1	2	28	2196	0	0	0
2.591	1	2	260	2	1	28	2196	0	0	0
2.592	1	1	260	3	2	28	2196	0	0	0
2.593	1	2	260	4	1	28	2196	0	0	0
2.594	1	1	260	5	2	28	2196	0	0	0
2.595	1	2	260	6	1	28	2196	0	0	0
2.596	1	1	260	7	2	28	2196	0	0	0
2.597	1	2	260	8	1	28	2196	0	0	0
2.598	1	1	260	9	2	28	2196	0	0	0
2.599	1	2	260	10	1	28	2196	0	0	0
2.6	1	1	261	1	2	28	2196	0	0	0
2.601	1	2	261	2	1	28	2196	0	0	0
2.602	1	1	261	3	2	28	2196	0	0	0
2.603	1	2	261	4	1	28	2196	0	0	0
2.604	1	1	261	5	2	28	2196	0	0	0
2.605	1	2	261	6	1	28	2196	0	0	0
2.606	1	1	261	7	2	28	2196	0	0	0
2.607	1	2	261	8	1	28	2196	0	0	0
2.608	1	1	261	9	2	28	2196	0	0	0
2.609	1	2	261	10	1	28	2196	0	0	0
2.61	1	1	262	1	2	28	2196	0	0	0
2.611	1	2	262	2	1	28	2196	0	0	0
2.612	1	1	262	3	2	28	2196	0	0	0
2.613	1	2	262	4	1	28	2196	0	0	0
2.614	1	1	262	5	2	28	2196	0	0	0
2.615	1	2	262	6	1	28	2196	0	0	0
2.616	1	1	262	7	2	28	2196	0	0	0
2.617	1	2	262	8	1	28	2196	0	0	0
2.618	1	1	262	9	2	28	2196	0	0	0
2.619	1	2	262	10	1	28	2196	0	0	0
2.62	1	1	263	1	2	28	2196	0	0	0
2.621	1	2	263	2	1	28	2196	0	0	0
2.622	1	1	263	3	2	28	2196	0	0	0
2.623	1	2	263	4	1	28	2196	0	0	0
2.624	1	1	263	5	2	28	2196	0	0	0
2.625	1	2	263	6	1	28	2196	0	0	0
2.626	1	1	263	7	2	28	2196	0	0	0
2.627	1	2	263	8	1	28	2196	0	0	0
2.628	1	1	263	9	2	28	2196	0	0	0
2.629	1	2	263	10	1	28	2196	0	0	0
2.63	1	1	264	1	2	28	2196	0	0	0
2.631	1	2	264	2	1	28	2196	0	0	0
2.632	1	1	264	3	2	28	2196	0	0	0
2.633	1	2	264	4	1	28	2196	0	0	0
2.634	1	1	264	5	2	28	2196	0	0	0
2.635	1	2	264	6	1	28	2196	0	0	0
2.636	1	1	264	7	2	28	2196	0	0	0
2.637	1	2	264	8	1	28	2196	0	0	0
2.638	1	1	264	9	2	28	2196	0	0	0
2.639	1	2	264	10	1	28	2196	0	0	0
2.64	1	1	265	1	2	28	2196	0	0	0
2.641	1	2	265	2	1	28	2196	0	0	0
2.642	1	1	265	3	2	28	2196	0	0	0
2.643	1	2	265	4	1	28	2196	0	0	0
2.644	1	1	265	5	2	28	2196	0	0	0
2.645	1	2	265	6	1	28	2196	0	0	0
2.646	1	1	265	7	2	28	2196	0	0	0
2.647	1	2	265	8	1	28	2196	0	0	0
2.648	1	1	265	9	2	28	2196	0	0	0
2.649	1	2	265	10	1	28	2196	0	0	0
2.65	1	1	266	1	2	28	2196	0	0	0
2.651	1	2	266	2	1	28	2196	0	0	0
2.652	1	1	266	3	2	28	2196	0	0	0
2.653	1	2	266	4	1	28	2196	0	0	0
2.654	1	1	266	5	2	28	2196	0	0	0
2.655	1	2	266	6	1	28	2196	0	0	0
2.656	1	1	266	7	2	28	2196	0	0	0
2.657	1	2	266	8	1	28	2196	0	0	0
2.658	1	1	266	9	2	28	2196	0	0	0
2.659	1	2	266	10	1	28	2196	0	0	0
2.66	1	1	267	1	2	28	2196	0	0	0
2.661	1	2	267	2	1	28	2196	0	0	0
2.662	1	1	267	3	2	28	2196	0	0	0
2.663	1	2	267	4	1	28	2196	0	0	0
2.664	1	1	267	5	2	28	2196	0	0	0
2.665	1	2	267	6	1	28	2196	0	0	0
2.666	1	1	267	7	2	28	2196	0	0	0
2.667	1	2	267	8	1	28	2196	0	0	0
2.668	1	1	267	9	2	28	2196	0	0	0
2.669	1	2	267	10	1	28	2196	0	0	0
2.67	1	1	268	1	2	28	2196	0	0	0
2.671	1	2	268	2	1	28	2196	0	0	0
2.672	1	1	268	3	2	28	2196	0	0	0
2.673	1	2	268	4	1	28	2196	0	0	0
2.674	1	1	268	5	2	28	2196	0	0	0
2.675	1	2	268	6	1	28	2196	0	0	0
2.676	1	1	268	7	2	28	2196	0	0	0
2.677	1	2	268	8	1	28	2196	0	0	0
2.678	1	1	268	9	2	28	2196	0	0	0
2.679	1	2	268	10	1	28	2196	0	0	0
2.68	1	1	269	1	2	28	2196	0	0	0
2.681	1	2	269	2	1	28	2196	0	0	0
2.682	1	1	269	3	2	28	2196	0	0	0
2.683	1	2	269	4	1	28	2196	0	0	0
2.684	1	1	269	5	2	28	2196	0	0	0
2.685	1	2	269	6	1	28	2196	0	0	0
2.686	1	1	269	7	2	28	2196	0	0	0
2.687	1	2	269	8	1	28	2196	0	0	0
2.688	1	1	269	9	2	28	2196	0	0	0
2.689	1	2	269	10	1	28	2196	0	0	0
2.69	1	1	270	1	2	28	2196	0	0	0
2.691	1	2	270	2	1	28	2196	0	0	0
2.692	1	1	270	3	2	28	2196	0	0	0
2.693	1	2	270	4	1	28	2196	0	0	0
2.694	1	1	270	5	2	28	2196	0	0	0
2.695	1	2	270	6	1	28	2196	0	0	0
2.696	1	1	270	7	2	28	2196	0	0	0
2.697	1	2	270	8	1	28	2196	0	0	0
2.698	1	1	270	9	2	28	2196	0	0	0
2.699	1	2	270	10	1	28	2196	0	0	0
2.7	1	1	271	1	2	28	2196	0	0	0
2.701	1	2	271	2	1	28	2196	0	0	0
2.702	1	1	271	3	2	28	2196	0	0	0
2.703	1	2	271	4	1	28	2196	0	0	0
2.704	1	1	271	5	2	28	2196	0	0	0
2.705	1	2	271	6	1	28	2196	0	0	0
2.706	1	1	271	7	2	28	2196	0	0	0
2.707	1	2	271	8	1	28	2196	0	0	0
2.708	1	1	271	9	2	28	2196	0	0	0
2.709	1	2	271	10	1	28	2196	0	0	0
2.71	1	1	272	1	2	28	2196	0	0	0
2.711	1	2	272	2	1	28	2196	0	0	0
2.712	1	1	272	3	2	28	2196	0	0	0
2.713	1	2	272	4	1	28	2196	0	0	0
2.714	1	1	272	5	2	28	2196	0	0	0
2.715	1	2	272	6	1	28	2196	0	0	0
2.716	1	1	272	7	2	28	2196	0	0	0
2.717	1	2	272	8	1	28	2196	0	0	0
2.718	1	1	272	9	2	28	2196	0	0	0
2.719	1	2	272	10	1	28	2196	0	0	0
2.72	1	1	273	1	2	28	2196	0	0	0
2.721	1	2	273	2	1	28	2196	0	0	0
2.722	1	1	273	3	2	28	2196	0	0	0
2.723	1	2	273	4	1	28	2196	0	0	0
2.724	1	1	273	5	2	28	2196	0	0	0
2.725	1	2	273	6	1	28	2196	0	0	0
2.726	1	1	273	7	2	28	2196	0	0	0
2.727	1	2	273	8	1	28	2196	0	0	0
2.728	1	1	273	9	2	28	2196	0	0	0
2.729	1	2	273	10	1	28	2196	0	0	0
2.73	1	1	274	1	2	28	2196	0	0	0
2.731	1	2	274	2	1	28	2196	0	0	0
2.732	1	1	274	3	2	28	2196	0	0	0
2.733	1	2	274	4	1	28	2196	0	0	0
2.734	1	1	274	5	2	28	2196	0	0	0
2.735	1	2	274	6	1	28	2196	0	0	0
2.736	1	1	274	7	2	28	2196	0	0	0
2.737	1	2	274	8	1	28	2196	0	0	0
2.738	1	1	274	9	2	28	2196	0	0	0
2.739	1	2	274	10	1	28	2196	0	0	0
2.74	1	1	275	1	2	28	2196	0	0	0
2.741	1	2	275	2	1	28	2196	0	0	0
2.742	1	1	275	3	2	28	2196	0	0	0
2.743	1	2	275	4	1	28	2196	0	0	0
2.744	1	1	275	5	2	28	2196	0	0	0
2.745	1	2	275	6	1	28	2196	0	0	0
2.746	1	1	275	7	2	28	2196	0	0	0
2.747	1	2	275	8	1	28	2196	0	0	0
2.748	1	1	275	9	2	28	2196	0	0	0
2.749	1	2	275	10	1	28	2196	0	0	0
2.75	1	1	276	1	2	28	2196	0	0	0
2.751	1	2	276	2	1	28	2196	0	0	0
2.752	1	1	276	3	2	28	2196	0	0	0
2.753	1	2	276	4	1	28	2196	0	0	0
2.754	1	1	276	5	2	28	2196	0	0	0
2.755	1	2	276	6	1	28	2196	0	0	0
2.756	1	1	276	7	2	28	2196	0	0	0
2.757	1	2	276	8	1	28	2196	0	0	0
2.758	1	1	276	9	2	28	2196	0	0	0
2.759	1	2	276	10	1	28	2196	0	0	0
2.76	1	1	277	1	2	28	2196	0	0	0
2.761	1	2	277	2	1	28	2196	0	0	0
2.762	1	1	277	3	2	28	2196	0	0	0
2.763	1	2	277	4	1	28	2196	0	0	0
2.764	1	1	277	5	2	28	2196	0	0	0
2.765	1	2	277	6	1	28	2196	0	0	0
2.766	1	1	277	7	2	28	2196	0	0	0
2.767	1	2	277	8	1	28	2196	0	0	0
2.768	1	1	277	9	2	28	2196	0	0	0
2.769	1	2	277	10	1	28	2196	0	0	0
2.77	1	1	278	1	2	28	2196	0	0	0
2.771	1	2	278	2	1	28	2196	0	0	0
2.772	1	1	278	3	2	28	2196	0	0	0
2.773	1	2	278	4	1	28	2196	0	0	0
2.774	1	1	278	5	2	28	2196	0	0	0
2.775	1	2	278	6	1	28	2196	0	0	0
2.776	1	1	278	7	2	28	2196	0	0	0
2.777	1	2	278	8	1	28	2196	0	0	0
2.778	1	1	278	9	2	28	2196	0	0	0
2.779	1	2	278	10	1	28	2196	0	0	0
2.78	1	1	279	1	2	28	2196	0	0	0
2.781	1	2	279	2	1	28	2196	0	0	0
2.782	1	1	279	3	2	28	2196	0	0	0
2.783	1	2	279	4	1	28	2196	0	0	0
2.784	1	1	279	5	2	28	2196	0	0	0
2.785	1	2	279	6	1	28	2196	0	0	0
2.786	1	1	279	7	2	28	2196	0	0	0
2.787	1	2	279	8	1	28	2196	0	0	0
2.788	1	1	279	9	2	28	2196	0	0	0
2.789	1	2	279	10	1	28	2196	0	0	0
2.79	1	1	280	1	2	28	2196	0	0	0
2.791	1	2	280	2	1	28	2196	0	0	0
2.792	1	1	280	3	2	28	2196	0	0	0
2.793	1	2	280	4	1	28	2196	0	0	0
2.794	1	1	280	5	2	28	2196	0	0	0
2.795	1	2	280	6	1	28	2196	0	0	0
2.796	1	1	280	7	2	28	2196	0	0	0
2.797	1	2	280	8	1	28	2196	0	0	0
2.798	1	1	280	9	2	28	2196	0	0	0
2.799	1	2	280	10	1	28	2196	0	0	0
2.8	1	1	281	1	2	28	2196	0	0	0
2.801	1	2	281	2	1	28	2196	0	0	0
2.802	1	1	281	3	2	28	2196	0	0	0
2.803	1	2	281	4	1	28	2196	0	0	0
